gene,logfc_oldko_oldwt,pval_oldko_oldwt,logfc_youngko_youngwt,pval_youngko_youngwt,logfc_youngko_oldko,pval_youngko_oldko,logfc_youngwt_oldwt,pval_youngwt_oldwt,ENTREZID
Toe1,-0.060346173,0.745217665,-0.13604702,0.271526171,0.062459092,0.614122202,-0.013241756,0.906688234,68276
Tollip,0.195680082,0.255412433,0.340120628,0.033108952,-0.352596454,0.008140906,-0.208155909,0.052843501,54473
Tom1,0.170880077,0.418249756,0.024903784,0.885935575,0.550891048,0.001994969,0.404914754,0.005829099,21968
Tom1l2,-0.188039272,0.349976344,0.024395145,0.883113172,0.830935332,6.30E-05,1.043369749,2.61E-06,216810
Tomm20,-0.222126202,0.356302945,-0.219505969,0.198249973,-0.468269835,0.011946164,-0.465649602,0.005620244,67952
Tomm22,-0.630806477,0.09777234,-0.366601835,0.097123262,2.645966524,9.39E-08,2.910171167,1.04E-08,223696
Tomm34,0.317578938,0.440533441,0.291512223,0.314420842,-1.338140813,0.000405281,-1.364207529,0.000115565,67145
Tomm40,-0.009792581,0.97577797,-0.26917692,0.193516208,0.633704525,0.006452324,0.374320186,0.044808525,53333
Tomm5,0.184933939,0.455355391,-0.201726831,0.245881249,-1.01605065,6.33E-05,-1.40271142,1.15E-06,68512
Tomm6,0.142072807,0.397485854,-0.007687416,0.954745283,0.592116038,0.000224922,0.442355815,0.000709148,66119
Tomm70,-0.261956723,0.173312808,-0.333301104,0.036497697,-0.319890508,0.019316372,-0.39123489,0.002767213,28185
Tonsl,NA,NA,-6.24E-05,0.999906475,NA,NA,NA,NA,72749
Top1,-0.139384797,0.684985934,-0.110735836,0.656982072,-0.410229924,0.080244349,-0.381580964,0.064928965,21969
Top2a,-0.352315794,0.169870005,-0.484376696,0.031398719,-0.005159165,0.977467619,-0.137220068,0.33805736,21973
Top2b,-0.336078489,0.149389386,-0.431000778,0.030892536,-0.034392628,0.826271804,-0.129314917,0.304371792,21974
Top3b,-0.034956603,0.912292185,0.096936852,0.629364338,-3.184943279,8.34E-09,-3.053049824,2.90E-09,21976
Topbp1,-0.029763979,0.923389971,-0.058685696,0.769715034,-5.022594015,2.25E-10,-5.051515732,5.57E-11,235559
Tor1a,0.081874229,0.653729265,0.112577178,0.368422112,-0.387224825,0.005967387,-0.356521877,0.004254373,30931
Tor1aip1,-0.604757407,0.104001993,-0.615933492,0.030892536,-0.192129395,0.352836686,-0.20330548,0.260597492,208263
Tor1aip2,0.196949013,0.377389559,0.099968603,0.540969704,-1.676462101,3.82E-07,-1.773442511,6.03E-08,240832
Tor1aip2,0.163272949,0.504173522,0.13287785,0.443070922,-0.77723299,0.000451006,-0.807628089,0.000111589,240832
Tor1b,-0.649723305,0.065517085,-0.195914575,0.274038955,-0.220060988,0.213418754,0.233747741,0.13313992,30934
Tor2a,0.269222957,0.284532296,0.254679288,0.150680653,1.14804021,2.50E-05,1.133496541,7.91E-06,30933
Tor4a,0.234225128,0.445492701,0.306565562,0.158087155,0.731301768,0.003563282,0.803642202,0.000719405,227612
Tox4,-0.19329178,0.340021044,-0.226802056,0.123241438,0.03542029,0.815637553,0.001910015,0.988760807,268741
Tp53bp1,-0.281130341,0.214644339,-0.231693472,0.142965883,-1.032636677,2.23E-05,-0.983199808,9.64E-06,27223
Tpcn1,-0.253365206,0.456753428,-0.117793668,0.610183597,-7.287336531,2.25E-10,-7.151764993,1.30E-10,252972
Tpd52,-0.282206691,0.24532656,-0.274709707,0.114772108,-0.00069202,0.997146468,0.006804964,0.965017037,21985
Tpd52l2,-0.09610777,0.661173683,-0.175876633,0.239338111,0.309157329,0.045133605,0.229388466,0.081982953,66314
Tpi1,0.156054646,0.444954171,0.306852576,0.058015301,0.218981688,0.1269193,0.369779618,0.008053937,21991
Tpm1,0.455347482,0.138167432,0.341678471,0.08929871,-0.125494093,0.503640758,-0.239163104,0.145508447,22003
Tpm1,0.360979205,0.167438953,0.286592085,0.104252926,0.736532732,0.00062613,0.662145612,0.000490624,22003
Tpm1,0.313157099,0.297146964,0.164844349,0.43779165,-0.09825078,0.641409735,-0.24656353,0.173370656,22003
Tpm1,0.284970509,0.60070009,0.512866991,0.174510328,-0.593279954,0.115504531,-0.365383471,0.258753127,22003
Tpm2,0.14052363,0.841656954,0.5566359,0.203918319,-0.997900424,0.029705878,-0.581788154,0.126341417,22004
Tpm3,0.390053908,0.104147177,0.261201382,0.076960582,-0.08825388,0.514811973,-0.217106407,0.072614089,59069
Tpm3,0.676416821,0.160733362,0.480343905,0.127683407,-2.014258305,2.50E-05,-2.210331222,3.15E-06,59069
Tpm3,0.106695079,0.667253539,0.263060186,0.127903998,-1.097119897,2.64E-05,-0.940754791,2.82E-05,59069
Tpm3-rs7,0.884946534,0.047382787,0.540353135,0.037534658,0.651460447,0.006119487,0.306867048,0.096138756,621054
Tpm4,-0.135418566,0.509951333,0.00259258,0.988372918,-0.277986628,0.057844811,-0.139975482,0.255644451,326618
Tpp1,0.082241757,0.696124654,0.188867287,0.186346204,0.239384336,0.094922034,0.346009866,0.011184572,12751
Tpp2,0.366622956,0.095950344,0.288079861,0.043050255,0.129253606,0.275109155,0.050710511,0.629062108,22019
Tppp,NA,NA,0.023102958,0.970932624,NA,NA,NA,NA,72948
Tppp3,-0.400418899,0.366003547,0.276038536,0.378891481,0.176194231,0.572644236,0.852651666,0.005692602,67971
Tpr,-0.154919948,0.336659725,-0.248738859,0.054846672,0.112276836,0.314906886,0.018457925,0.857052347,108989
Tprg1l,-0.021417819,0.920681813,0.205145532,0.118616265,0.146242116,0.243814516,0.372805468,0.003669435,67808
Tpt1,0.084811752,0.615888173,0.168733965,0.150341547,-0.516474381,0.000531327,-0.432552168,0.000709148,22070
Tra2a,-0.524705283,0.104001993,-0.42610443,0.044771484,-1.75759976,9.08E-07,-1.658998907,4.04E-07,101214
Tra2b,-0.053736396,0.74327888,-0.036922138,0.757085153,-0.773900707,1.26E-05,-0.75708645,4.21E-06,20462
Trabd,0.263254827,0.172573343,0.130558388,0.307617795,-2.100151805,9.88E-09,-2.232848244,1.55E-09,67976
Tradd,-0.485159025,0.047382787,-0.031064327,0.809498294,-0.257126969,0.033066553,0.196967729,0.056780605,71609
Traf2,0.27488382,0.172573343,0.265134123,0.070002888,-0.205124372,0.122955956,-0.214874069,0.069126331,22030
Traf3ip3,0.108319443,0.68492841,-0.013140504,0.950614753,-0.386157618,0.039040104,-0.507617565,0.004701794,215243
Traf6,0.488229049,0.070933587,0.2626659,0.07834817,-0.503430618,0.002215158,-0.728993767,4.55E-05,22034
Traf7,0.423545614,0.114855076,0.398922677,0.038003441,0.832601006,0.000136896,0.807978069,5.57E-05,224619
Tram1,0.155162279,0.418249756,0.177978497,0.189310352,-0.164854139,0.217181118,-0.142037921,0.222547973,72265
Trap1,-0.116171267,0.597212194,-0.21851736,0.154679906,0.675494554,0.000540265,0.573148462,0.000655863,68015
Trappc11,0.244378038,0.162019415,0.308402037,0.033462121,-0.380823179,0.003477522,-0.31679918,0.004592743,320714
Trappc12,0.051648146,0.741503755,0.127916194,0.21984735,0.954259576,1.36E-06,1.030527624,1.89E-07,217449
Trappc13,-0.034281146,0.851893061,-0.017561831,0.894481661,-1.293120459,2.09E-07,-1.276401144,5.85E-08,66975
Trappc14,0.388260604,0.114519753,0.383944053,0.034643202,0.533603966,0.00190301,0.529287414,0.000755397,231807
Trappc2l,0.214581638,0.46718144,0.472051583,0.047707927,0.66029343,0.005101046,0.917763374,0.000186011,59005
Trappc3,0.026775332,0.852849402,0.017006781,0.869909854,0.657296,9.06E-06,0.647527449,2.85E-06,27096
Trappc4,0.024104282,0.912292185,0.019399445,0.898358951,0.321514899,0.021110151,0.316810062,0.011313447,60409
Trappc5,0.27586589,0.307442797,0.266557208,0.161292554,1.232788135,2.65E-05,1.223479453,8.04E-06,66682
Trappc6a,0.127793093,0.587720695,0.227195648,0.164560974,0.583202781,0.00249354,0.682605335,0.000291894,67091
Trappc6b,-0.05081344,0.831270221,0.296146893,0.069835154,0.805088337,0.000116226,1.152048669,1.61E-06,78232
Trappc8,-0.019401413,0.92690916,0.096639433,0.444155324,0.310080842,0.01974312,0.426121688,0.00130194,75964
Trappc9,0.304993197,0.138167432,0.185477233,0.147906932,0.054240207,0.672598074,-0.065275757,0.55299189,76510
Trdn,-0.62740223,0.118339623,0.346290526,0.148665758,-0.419889112,0.079765886,0.553803644,0.013731198,76757
Trem3,0.26675581,0.370778762,0.395051964,0.081288746,-0.611658611,0.008796238,-0.483362457,0.015001707,58218
Treml1,-1.159639486,0.096819486,-0.225755737,0.572178255,-0.701477343,0.070823162,0.232406406,0.480107387,71326
Trerf1,-0.213028783,0.528012318,NA,NA,NA,NA,NA,NA,224829
Trex1,0.335848843,0.222773858,0.366530905,0.07435414,2.249873037,1.50E-07,2.280555099,3.26E-08,22040
Trim10,-1.005738586,0.162019415,-0.654299641,0.157985521,1.497557901,0.004532145,1.848996845,0.000404363,19824
Trim11,NA,NA,0.175303348,0.27826542,NA,NA,NA,NA,94091
Trim12c,0.716829794,0.587285983,0.193666327,0.853598197,0.391217237,0.671946958,-0.131946229,0.872362334,319236
Trim14,NA,NA,-0.520585631,0.107783511,NA,NA,NA,NA,74735
Trim16,0.314820066,0.329124588,0.133485424,0.575506242,-2.139843564,1.12E-06,-2.321178206,1.46E-07,94092
Trim2,-0.833918728,0.380173077,NA,NA,NA,NA,NA,NA,80890
Trim21,0.211205629,0.619857496,0.158522385,0.608199355,0.719210705,0.020738145,0.66652746,0.015362338,20821
Trim23,0.048860603,0.977870768,0.097565181,0.939835088,0.283733754,0.810349933,0.332438332,0.735415793,81003
Trim24,-0.10615569,0.595959067,-0.255558328,0.084214185,-1.467282192,3.91E-07,-1.61668483,4.40E-08,21848
Trim25,-0.014285764,0.955156813,-0.010394972,0.950614753,0.577526474,0.001241252,0.581417266,0.000427098,217069
Trim27,-0.090495228,0.637626947,-0.178681195,0.176978523,-2.448553503,4.10E-09,-2.53673947,7.69E-10,19720
Trim28,-0.226771295,0.167438953,-0.081947934,0.446972367,-0.276937616,0.015845259,-0.132114254,0.151799213,21849
Trim30a,0.583242276,0.1781566,0.492056824,0.103918649,1.391703191,0.000303374,1.300517739,0.000170164,20128
Trim32,-0.012203494,0.971881312,0.201153571,0.340123134,0.222842434,0.281373229,0.436199499,0.024617352,69807
Trim33,0.012221948,0.955854214,-0.066632787,0.622629608,-1.121308773,1.93E-06,-1.200163508,2.89E-07,94093
Trim33,NA,NA,-0.515114557,0.097123262,NA,NA,NA,NA,94093
Trim41,0.212102581,0.482096248,0.52133283,0.039979573,-0.846075551,0.001162345,-0.536845302,0.008694117,211007
Trim56,0.187048084,0.318571009,0.102818771,0.444421271,0.267047862,0.049874722,0.18281855,0.114098839,384309
Trim65,-0.090370971,0.516276272,-0.076499226,0.437568257,-1.54246757,1.31E-08,-1.528595824,3.58E-09,338364
Trim72,0.022374833,0.951475722,-0.790534801,0.025259681,2.101993706,7.13E-07,1.289084072,1.36E-05,434246
Triobp,-0.055568863,0.752576239,0.174088659,0.141888206,0.435527756,0.001859476,0.665185278,2.30E-05,110253
Trip10,-0.07931261,0.980710477,-0.545503892,0.814437582,0.317360055,0.885577825,-0.148831227,0.937407708,106628
Trip11,0.274475108,0.197985289,0.334461893,0.046340634,-0.278623414,0.059681269,-0.218636629,0.086324893,109181
Trip12,0.679953595,0.157108928,NA,NA,NA,NA,NA,NA,14897
Trip12,-0.03670665,0.77386893,-0.123540105,0.14285194,-0.429269943,0.000166839,-0.516103397,1.10E-05,14897
Trip13,0.18458424,0.429400716,0.039032381,0.834357509,-1.031035119,3.60E-05,-1.176586979,3.27E-06,69716
Trmt1,0.180354036,0.312187147,-0.03045497,0.830287484,1.646669588,6.57E-08,1.435860582,5.17E-08,212528
Trmt10c,-0.300414784,0.383378086,-0.262568463,0.281956598,2.964460296,1.29E-07,3.002306617,2.84E-08,52575
Trmt11,-0.026469918,0.917350208,NA,NA,NA,NA,NA,NA,73681
Trmt112,-0.159845018,0.487596418,-0.227188365,0.161292554,0.292528802,0.074092342,0.225185455,0.11054827,67674
Trmt1l,-0.151098881,0.403054981,0.06197089,0.649953219,0.447424337,0.002820751,0.660494107,5.32E-05,98685
Trmt5,NA,NA,-0.034381474,0.933279653,NA,NA,NA,NA,76357
Trmt6,0.135401797,0.432322988,0.037082147,0.782108493,-0.415778707,0.003314613,-0.514098358,0.000269391,66926
Trmt61a,-0.120930864,0.790931779,-0.04734207,0.890327495,-2.317826725,5.18E-06,-2.244237931,1.87E-06,328162
Trnt1,-0.02551546,0.893819249,-0.002196834,0.987899743,-0.264720388,0.03031536,-0.241401763,0.024827289,70047
Trp53i11,-0.6637201,0.238170182,-0.35725505,0.363159621,-3.093927485,4.82E-06,-2.787462435,3.29E-06,277414
Trp53rka,0.217562019,0.217231415,0.008830023,0.950614753,-0.69096731,7.60E-05,-0.899699307,2.29E-06,381406
Trpc4ap,0.552298086,0.164611523,0.394415076,0.130587951,-2.060114778,4.14E-06,-2.217997788,5.95E-07,56407
Trpc6,-0.549210626,0.309486827,NA,NA,NA,NA,NA,NA,22068
Trpm7,0.428733937,0.397485854,NA,NA,NA,NA,NA,NA,58800
Trps1,0.379040509,0.341621877,NA,NA,NA,NA,NA,NA,83925
Trpv2,-0.373350372,0.182980352,-0.27535519,0.149818121,0.129319092,0.490103209,0.227314274,0.165029806,22368
Trrap,-0.021607285,0.889312176,-0.19473873,0.06514259,-0.505604584,0.000135955,-0.678736029,3.33E-06,100683
Trub1,NA,NA,0.128704683,0.515300125,NA,NA,NA,NA,72133
Try10,0.733530045,0.174456965,-0.020172802,0.960826171,-1.621314852,0.000485963,-2.375017699,6.56E-06,436522
Tsc2,0.449888404,0.06771176,0.32601862,0.036497697,-0.155389254,0.210004944,-0.279259039,0.017569668,22084
Tsc22d4,-0.275723105,0.211533074,-0.267584379,0.093613657,-0.106381042,0.475905429,-0.098242316,0.448325008,78829
Tsen15,0.297581737,0.450893186,-0.620458332,0.051103036,0.231431188,0.395977901,-0.686608881,0.009999864,66637
Tsen34,-0.441269267,0.14855103,-0.448820634,0.044771484,0.161871384,0.392359204,0.154320018,0.349241597,66078
Tsfm,-0.52611411,0.083661444,-0.58160146,0.025259681,0.664897836,0.001014559,0.609410487,0.000696178,66399
Tsg101,-0.023868185,0.87110401,-0.105073987,0.248405317,-0.114278889,0.203953654,-0.19548469,0.020911519,22088
Tsn,0.06109722,0.629262081,0.108035679,0.215410427,0.457999677,0.000146503,0.504938136,1.99E-05,22099
Tsnax,0.040591389,0.817001549,0.071234247,0.53880169,-0.112882042,0.303505896,-0.082239184,0.390274513,53424
Tspan14,0.408709709,0.176362002,0.345273827,0.101577597,-0.513170721,0.017866773,-0.576606603,0.004289152,52588
Tspan2,-0.433982437,0.664503194,0.312494545,0.670382723,0.844567762,0.209599257,1.591044744,0.013722861,70747
Tspan33,-1.303771982,0.267265149,-0.761037183,0.355115396,1.417003899,0.085752702,1.959738698,0.011975395,232670
Tspan8,-0.933884629,0.194164271,-0.964472377,0.070497762,0.545480989,0.255658429,0.51489324,0.219386006,216350
Tspo,0.525510227,0.204788397,0.465095788,0.112201289,0.569147749,0.050016897,0.50873331,0.046066894,12257
Tsr1,-0.57167022,0.07274696,-0.479560008,0.030892536,-0.771084318,0.000334051,-0.678974105,0.000303208,104662
Tsr2,0.093206209,0.711770229,0.038136589,0.845646666,0.060230359,0.73015308,0.005160739,0.973372952,69499
Tst,0.192080088,0.356016883,0.527172705,0.025259681,0.002614772,0.98736257,0.337707388,0.014993467,22117
Ttc1,-0.194730858,0.181180511,-0.17188887,0.095663994,0.264178588,0.013192688,0.287020576,0.003634564,66827
Ttc13,NA,NA,0.368311719,0.246569596,NA,NA,NA,NA,234875
Ttc23l,0.352283033,0.119021604,0.332860015,0.040715877,1.468222052,3.32E-07,1.448799034,9.25E-08,75777
Ttc27,-0.234868402,0.371887456,0.134590543,0.47730485,0.95694974,0.000173978,1.326408685,3.31E-06,74196
Ttc32,NA,NA,-0.265620385,0.268538378,NA,NA,NA,NA,75516
Ttc33,-0.258848181,0.350494481,-0.171474739,0.383356369,-1.609771766,3.51E-06,-1.522398325,1.58E-06,67515
Ttc37,-0.054208802,0.729579184,-0.084207739,0.430647905,-1.029869718,7.94E-07,-1.059868655,1.64E-07,218343
Ttc38,0.076721183,0.563202404,0.080374676,0.384504844,-0.372253679,0.001067402,-0.368600186,0.000410231,239570
Ttc7a,-0.09569503,0.694333158,0.225312099,0.172586694,-2.810525661,7.89E-09,-2.489518532,5.16E-09,225049
Ttc7b,-0.034077393,0.912292185,NA,NA,NA,NA,NA,NA,104718
Ttf2,0.327081343,0.629854236,0.410715936,0.42246089,5.72565302,2.66E-07,5.809287612,1.09E-07,74044
Tti1,0.205074777,0.492400112,NA,NA,NA,NA,NA,NA,75425
Tti2,0.640099846,0.16311875,NA,NA,NA,NA,NA,NA,234138
Ttll12,-0.499324062,0.149846622,-0.506238404,0.045844879,0.818841797,0.001835093,0.811927455,0.000729791,223723
Ttn,-1.20203449,0.173818979,-0.099418449,0.884627621,-1.104927891,0.064776552,-0.00231185,0.996882856,22138
Ttn,NA,NA,0.149290603,0.574810893,NA,NA,NA,NA,22138
Ttpal,0.065163119,0.717210026,-0.360942183,0.030892536,-1.369661701,2.45E-07,-1.795767003,6.29E-09,76080
Ttr,-0.447238861,0.364171196,-0.073666724,0.853598197,0.200379741,0.563313337,0.573951878,0.063875319,22139
Ttyh3,0.490825997,0.14855103,-0.040053405,0.872603011,-0.047641475,0.8349348,-0.578520877,0.006045679,78339
Tuba1b,-1.134230244,0.670933053,-0.292186857,0.890199609,-2.983325062,0.100964857,-2.141281675,0.172325176,22143
Tuba1c,-0.522615761,0.095924498,-0.36766732,0.057249116,-0.065572627,0.707582234,0.089375815,0.547184178,22146
Tuba4a,0.039931855,0.889141334,-0.27204374,0.129167662,2.054726274,1.71E-07,1.742750678,1.83E-07,22145
Tuba8,0.360535545,0.179171633,0.178407856,0.322077151,0.368342249,0.046498885,0.186214561,0.227894052,53857
Tubb1,-1.04442687,0.026115577,NA,NA,NA,NA,NA,NA,545486
Tubb2b,-1.005658738,0.260695999,-1.104426991,0.093217835,-1.179984797,0.062650539,-1.27875305,0.025739286,73710
Tubb3,-0.556334415,0.169645879,-0.499100326,0.07837479,0.123290678,0.641341514,0.180524767,0.423858017,22152
Tubb4a,-0.459972461,0.56442776,-0.330860492,0.568664585,-0.869141931,0.117140302,-0.740029963,0.125545776,22153
Tubb4b,-0.524362439,0.165667138,-0.746326603,0.030892536,-0.122606,0.616078407,-0.344570163,0.105809628,227613
Tubb5,-0.777485159,0.196073738,-1.128078377,0.033462121,0.371991148,0.353246335,0.02139793,0.954299385,22154
Tubg1,-0.087026669,0.781793996,-0.000877666,0.996861082,0.368502179,0.073012142,0.454651181,0.016938154,103733
Tubgcp2,-0.067067636,0.759629737,-0.008318017,0.959582715,0.854516036,5.70E-05,0.913265655,9.52E-06,74237
Tubgcp3,-0.289278753,0.169645879,-0.063031079,0.668045376,0.45250609,0.004055127,0.678753765,7.41E-05,259279
Tubgcp4,0.08451113,0.642545425,0.050631171,0.708892012,-1.224883033,7.65E-07,-1.258762992,1.60E-07,51885
Tufm,-0.447373828,0.245502444,-0.642189822,0.042877289,-0.944288319,0.002710104,-1.139104313,0.000255174,233870
Tusc3,0.131264495,0.685771183,0.168210212,0.451339301,-0.044942629,0.846789532,-0.007996912,0.968657354,80286
Tut1,NA,NA,0.066258734,0.743381843,NA,NA,NA,NA,70044
Tut4,0.302442057,0.377389559,-0.127017648,0.620894527,1.062277332,0.000590904,0.632817628,0.007350533,230594
Tut7,-0.01462453,0.957424412,-0.113126945,0.488979187,0.129991636,0.407947334,0.031489221,0.824787391,214290
Tvp23b,0.333714533,0.168221275,0.280864488,0.091105037,-0.415060679,0.014534049,-0.467910724,0.003252014,67510
Twf1,0.127136827,0.560342377,0.005086054,0.977148223,1.63618762,3.38E-07,1.514136847,1.73E-07,19230
Twf2,0.232353,0.311265562,0.358901131,0.051539403,-0.115605492,0.467638619,0.01094264,0.940405879,23999
Txlna,-0.095329349,0.698879174,-0.017555453,0.927640028,-0.422582212,0.018245852,-0.344808315,0.025153245,109658
Txlng,NA,NA,-0.856590064,0.144241164,NA,NA,NA,NA,353170
Txn,0.445244519,0.111262911,0.322679831,0.069835154,0.148239205,0.351013221,0.025674517,0.860003061,22166
Txn2,0.017836869,0.936314739,-0.043919509,0.757361942,-0.049415902,0.709257737,-0.11117228,0.317885482,56551
Txndc11,0.704426122,0.022715608,0.359143672,0.034643202,-0.397000118,0.007933316,-0.742282568,3.00E-05,106200
Txndc12,0.156561241,0.554762381,0.188215391,0.304623844,-0.444581803,0.022511965,-0.412927653,0.016573806,66073
Txndc17,0.372099993,0.134351054,0.357825044,0.043771621,-0.118631327,0.427281578,-0.132906276,0.307034828,52700
Txndc5,-0.263599291,0.498364599,-0.115728023,0.696156852,0.579828169,0.0403234,0.727699436,0.006506363,105245
Txndc9,-0.391368542,0.14373279,-0.300993325,0.090395518,-0.083654761,0.618296295,0.006720456,0.965101999,98258
Txnip,-0.240357334,0.435978317,-0.34444946,0.123025088,0.31649084,0.142935015,0.212398714,0.254098926,56338
Txnl1,-0.043469381,0.779539271,0.055598714,0.600106156,0.989430571,7.36E-07,1.088498666,8.18E-08,53382
Txnl4a,0.029228974,0.845656597,-0.018506384,0.863339575,-0.41723571,0.000497234,-0.464971068,7.01E-05,27366
Txnrd1,0.264233916,0.164611523,0.320305175,0.036013535,0.264673929,0.037394958,0.320745188,0.007186621,50493
Txnrd2,-0.308455929,0.194237639,-0.257547937,0.120796831,-0.667904625,0.000896841,-0.616996633,0.000576457,26462
Txnrd3,0.046212159,0.85913527,0.014554328,0.937176558,0.837877734,0.000152671,0.806219903,6.64E-05,232223
Tyms,-0.114839527,0.673621859,-0.195601981,0.292271915,0.371450171,0.05115659,0.290687717,0.076443262,22171
Tyw1,0.106267126,0.62044162,-0.21605042,0.14652116,0.734210903,0.000224857,0.411893357,0.004884009,100929
U2af1,-0.361992361,0.200809149,-0.469715498,0.04110323,-0.173197501,0.36013384,-0.280920638,0.096203771,108121
U2af2,-0.023865887,0.871556885,-0.013958073,0.895879682,0.363809467,0.001237467,0.373717281,0.00036526,22185
U2surp,-0.239953282,0.176362002,-0.053907419,0.672508607,0.867135807,9.74E-06,1.053181669,4.83E-07,67958
Uap1,0.083393302,0.544554675,0.040537503,0.695763436,0.59975573,3.45E-05,0.556899931,1.87E-05,107652
Uap1l1,0.243951556,0.200959385,0.305593958,0.04384139,0.240003147,0.068968429,0.301645549,0.014194713,227620
Uba1,0.032882688,0.841656954,0.044498896,0.687631502,0.199637082,0.055634938,0.21125329,0.024861444,22201
Uba2,-0.064414636,0.662335026,-0.164790635,0.113591664,0.22644032,0.031598362,0.126064321,0.148687458,50995
Uba3,0.059362567,0.889312176,-0.348985817,0.182516347,3.065131889,1.69E-07,2.656783505,1.48E-07,22200
